City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
346,Adrar,MR,20.5022,-10.0711,98.8,25,0,4.59,clear sky
347,Kasongo,CD,-4.45,26.6667,80.01,53,68,2.84,light rain
348,Nieves,PH,15.3274,120.9485,76.64,91,100,3.04,overcast clouds
349,Dikson,RU,73.5069,80.5464,40.98,94,98,8.88,overcast clouds
350,Burkburnett,US,34.0979,-98.5706,94.75,35,0,18.41,clear sky
351,Pinega,RU,64.7001,43.3936,66.96,67,86,5.48,overcast clouds
352,Mount Gambier,AU,-37.8333,140.7667,44.1,91,48,7.16,scattered clouds
353,Antsohihy,MG,-14.8796,47.9875,74.97,62,16,0.65,few clouds
354,Sydney Mines,CA,46.2367,-60.2177,79.38,66,3,15.99,clear sky
355,Falun,SE,60.6036,15.626,74.95,57,86,8.19,overcast clouds
356,Samastipur,IN,25.85,85.7833,82.71,81,100,6.02,moderate rain
357,Sorland,NO,67.667,12.6934,57.06,92,88,14.43,overcast clouds
358,Hamilton,US,39.1834,-84.5333,74.98,87,100,8.05,overcast clouds
359,Miramar,US,25.9873,-80.2323,92.01,68,20,16.11,few clouds
360,Puerto De La Cruz,ES,28.414,-16.5487,87.66,27,41,14.27,scattered clouds
361,Port Blair,IN,11.6667,92.75,82.45,80,89,13.73,overcast clouds
362,Atar,MR,20.5169,-13.0499,99.52,30,29,8.46,scattered clouds
363,Diego De Almagro,CL,-26.3667,-70.05,72.09,22,0,4.76,clear sky
364,Ithaki,GR,38.3642,20.7185,87.51,67,0,20.09,clear sky
365,Huarmey,PE,-10.0681,-78.1522,66.25,74,60,8.48,broken clouds
366,Ransang,PH,8.9603,117.5828,78.94,86,100,4.56,overcast clouds
367,Olafsvik,IS,64.8945,-23.7142,49.96,72,74,12.84,broken clouds
368,Yemtsa,RU,63.0734,40.3329,63.55,68,87,4.14,overcast clouds
369,Kruisfontein,ZA,-34.0033,24.7314,50.72,73,25,11.56,scattered clouds
370,Vila Franca Do Campo,PT,37.7167,-25.4333,73.81,66,68,3.44,broken clouds
371,Mahibadhoo,MV,3.7833,72.9667,78.33,86,100,30.22,overcast clouds
372,Moose Jaw,CA,50.4001,-105.5344,68.74,66,18,4.27,few clouds
373,Parker,US,32.7668,-97.8003,95.0,37,100,12.08,overcast clouds
374,Rawson,AR,-43.3002,-65.1023,49.33,58,94,7.2,overcast clouds
375,Road Town,VG,18.4167,-64.6167,89.69,74,40,16.11,scattered clouds
376,Panguna,PG,-6.3164,155.4848,66.88,95,82,2.48,broken clouds
377,Vajszlo,HU,45.8596,17.9841,82.29,24,66,15.95,broken clouds
378,Xinyu,CN,27.8043,114.9334,80.62,70,17,2.59,few clouds
379,Fiumicino,IT,41.7675,12.2291,96.75,49,0,11.5,clear sky
380,Sault Sainte Marie,CA,46.5168,-84.3333,79.36,57,0,9.22,clear sky
381,Azare,NG,11.6765,10.1948,88.09,43,27,6.51,scattered clouds
382,Langsa,ID,4.4683,97.9683,74.75,97,47,3.13,scattered clouds
383,Ekhabi,RU,53.5102,142.9671,52.52,91,39,11.39,scattered clouds
384,San Felipe,VE,10.3399,-68.7425,85.66,64,82,1.83,broken clouds
385,Yarim,YE,14.298,44.3779,60.82,68,94,2.51,light rain
386,Labe,GN,11.3182,-12.2833,74.07,80,88,5.01,moderate rain
387,Nikolskoye,RU,59.7035,30.7861,69.69,50,69,3.85,broken clouds
388,Yumbe,UG,3.4651,31.2469,68.02,88,25,5.66,light rain
389,Kaitangata,NZ,-46.2817,169.8464,41.5,90,69,8.23,broken clouds
390,Harper,LR,4.375,-7.7169,77.27,75,87,11.03,overcast clouds
391,Rosario,AR,-32.9468,-60.6393,69.12,51,0,4.61,clear sky
392,Kapuskasing,CA,49.4169,-82.4331,77.68,51,2,6.62,clear sky
393,Ixtapa,MX,20.7,-105.2,79.83,78,100,3.44,overcast clouds
394,Jalingo,NG,8.8833,11.3667,81.36,75,90,6.35,light rain
395,Grand Gaube,MU,-20.0064,57.6608,71.38,69,18,5.01,few clouds
396,Abu Dhabi,AE,24.4667,54.3667,102.31,60,0,8.05,clear sky
397,Baruun-Urt,MN,46.6806,113.2792,66.63,46,49,2.64,scattered clouds
398,Omboue,GA,-1.5746,9.2618,77.43,72,53,11.07,broken clouds
399,Zimovniki,RU,47.1483,42.4633,87.04,35,42,11.97,scattered clouds
400,Chase,CA,50.8165,-119.6857,78.08,36,2,2.82,clear sky
401,Burnie,AU,-41.0667,145.9167,48.94,93,87,19.15,overcast clouds
402,Caucaia,BR,-3.7361,-38.6531,85.95,75,40,17.27,scattered clouds
403,Rogovatoye,RU,51.23,38.3818,70.92,56,48,7.16,scattered clouds
404,Tiksi,RU,71.6872,128.8694,46.36,78,96,13.8,overcast clouds
405,Cozumel,MX,20.5083,-86.9458,91.47,71,40,8.99,scattered clouds
406,Tuy Hoa,VN,13.0833,109.3,78.82,89,100,4.85,overcast clouds
407,Kiama,AU,-34.6833,150.8667,57.58,66,100,8.99,light rain
408,Usinsk,RU,65.9939,57.5281,67.24,63,69,6.53,broken clouds
409,Wajima,JP,37.4,136.9,81.19,80,70,5.77,broken clouds
410,Jhargram,IN,22.45,86.9833,86.9,68,99,6.31,overcast clouds
411,Livani,LV,56.3543,26.1758,59.2,92,100,4.23,overcast clouds
412,Duiwelskloof,ZA,-23.6934,30.14,67.41,30,28,2.71,scattered clouds
413,Lata,PT,40.1629,-8.3327,96.35,25,0,10.87,clear sky
414,Mackay,AU,-21.15,149.2,64.69,77,100,11.65,overcast clouds
415,Moa,CU,20.6569,-74.9403,86.0,73,99,16.22,overcast clouds
416,Fairbanks,US,64.8378,-147.7164,57.6,93,75,3.44,light rain
417,Jaisalmer,IN,26.9147,70.9181,86.52,67,100,19.57,overcast clouds
418,Hobyo,SO,5.3505,48.5268,76.98,79,3,26.55,clear sky
419,Sobolevo,RU,54.4299,31.8996,69.35,72,99,4.27,overcast clouds
420,Sungaipenuh,ID,-2.0833,101.3833,65.39,96,64,2.55,broken clouds
421,La Ronge,CA,55.1001,-105.2842,59.9,67,98,3.56,overcast clouds
422,Pevek,RU,69.7008,170.3133,45.55,67,4,8.81,clear sky
423,Tumsar,IN,21.3833,79.7333,79.81,83,100,3.87,overcast clouds
424,Pontianak,ID,-0.0333,109.3333,76.98,94,20,0.0,few clouds
425,El Tigre,VE,8.8875,-64.2454,86.59,53,62,13.56,broken clouds
426,Gerash,IR,27.6652,54.1371,79.97,65,92,2.64,light rain
427,Taoudenni,ML,22.6783,-3.9836,112.82,10,52,8.41,broken clouds
428,Tarm,DK,55.9086,8.5304,64.6,94,100,9.98,moderate rain
429,Kununurra,AU,-15.7667,128.7333,57.18,88,100,0.0,overcast clouds
430,Portobelo,PA,9.55,-79.65,89.96,79,99,12.64,overcast clouds
431,Constitucion,CL,-35.3333,-72.4167,55.02,72,1,2.93,clear sky
432,Santa Vitoria Do Palmar,BR,-33.5189,-53.3681,57.47,61,78,3.51,broken clouds
433,Klaksvik,FO,62.2266,-6.589,52.56,76,54,15.84,broken clouds
434,Souillac,MU,-20.5167,57.5167,70.48,72,28,15.28,scattered clouds
435,Comodoro Rivadavia,AR,-45.8667,-67.5,53.46,28,0,8.05,clear sky
436,Cap Malheureux,MU,-19.9842,57.6142,71.47,69,15,5.01,few clouds
437,Nisia Floresta,BR,-6.0911,-35.2086,77.81,82,98,10.18,overcast clouds
438,Denpasar,ID,-8.65,115.2167,78.46,88,40,11.5,scattered clouds
439,Agaro,ET,7.85,36.65,62.76,93,88,1.97,light rain
440,Anadyr,RU,64.75,177.4833,46.49,81,100,2.06,overcast clouds
441,Sedona,US,34.8697,-111.761,80.38,58,0,3.44,clear sky
442,Kavieng,PG,-2.5744,150.7967,81.7,78,92,18.68,light rain
443,Kathu,TH,7.9178,98.3332,78.62,80,100,10.0,overcast clouds
444,Mosquera,CO,4.7059,-74.2302,59.09,72,75,5.75,light intensity drizzle
445,Osypenko,UA,46.9136,36.8253,89.6,33,1,4.16,clear sky
446,Kang,BW,-23.6752,22.7876,68.68,20,16,4.21,few clouds
447,Nieuw Amsterdam,SR,5.8833,-55.0833,87.03,74,40,2.3,scattered clouds
448,Palencia,ES,42.4167,-4.5,90.91,16,0,11.48,clear sky
449,Ust-Kuyga,RU,70.0167,135.6,65.16,86,100,5.53,overcast clouds
450,Nueva Loja,EC,0.0847,-76.8828,81.0,78,42,1.03,moderate rain
451,Colon,PA,9.3592,-79.9014,91.36,69,99,11.05,overcast clouds
452,Alamosa,US,37.4695,-105.87,64.38,72,75,3.44,broken clouds
453,Lavrentiya,RU,65.5833,-171.0,42.13,88,42,2.71,scattered clouds
454,Kimberley,ZA,-28.7323,24.7623,53.04,27,2,5.82,clear sky
455,Auki,SB,-8.7676,160.7034,76.46,88,6,4.68,clear sky
456,Jagraon,IN,30.7833,75.4833,77.38,94,97,6.58,heavy intensity rain
457,Kushmurun,KZ,52.4503,64.6311,66.2,76,65,6.38,light rain
458,Ennis,IE,52.8436,-8.9864,67.93,60,75,6.91,broken clouds
459,Arrecife,ES,28.963,-13.5477,82.38,61,20,20.71,few clouds
460,Dongkan,CN,33.9997,119.8308,76.17,96,0,7.25,clear sky
461,San Jose Del Guaviare,CO,2.5729,-72.6459,83.43,70,58,2.93,broken clouds
462,La Asuncion,VE,11.0333,-63.8628,82.26,76,94,17.18,overcast clouds
463,Karasjok,NO,69.4719,25.5112,54.81,86,100,1.59,overcast clouds
464,Dinar,TR,38.065,30.1656,91.36,14,0,10.58,clear sky
465,Conde,BR,-7.2597,-34.9075,81.86,69,75,17.27,broken clouds
466,Olavarria,AR,-36.8927,-60.3225,62.02,61,86,6.98,overcast clouds
467,College,US,64.8569,-147.8028,57.58,93,75,3.44,fog
468,Kutum,SD,14.2,24.6667,79.84,49,46,15.86,scattered clouds
469,Luwuk,ID,-0.9516,122.7875,76.6,89,92,2.68,overcast clouds
470,Nizwa,OM,22.9333,57.5333,82.22,71,99,13.82,moderate rain
471,Obala,CM,4.1667,11.5333,74.41,89,45,5.28,light rain
472,Gladstone,AU,-23.85,151.25,58.93,94,75,6.91,light rain
473,Ust-Tsilma,RU,65.441,52.1498,65.16,96,100,2.84,light rain
474,San Matias,BO,-16.3667,-58.4,93.81,20,5,6.96,clear sky
475,Hearst,CA,49.6835,-83.6665,77.16,51,11,5.14,few clouds
476,Troy,US,42.6056,-83.1499,83.55,55,40,4.61,scattered clouds
477,Gotsu,JP,35.0,132.2167,81.57,74,100,7.58,overcast clouds
478,Rifu,JP,38.3236,140.9744,78.53,76,58,2.48,broken clouds
479,Kloulklubed,PW,7.0419,134.2556,73.9,73,100,9.98,overcast clouds
480,Tual,ID,-5.6667,132.75,79.02,85,61,15.79,broken clouds
481,Verkhoyansk,RU,67.5447,133.385,68.58,76,81,2.68,light rain
482,Daru,PG,-9.0763,143.2092,75.97,93,63,12.21,broken clouds
483,Nassau,US,40.7507,-73.5829,86.88,53,0,5.01,clear sky
484,Nuuk,GL,64.1835,-51.7216,48.81,76,20,8.05,few clouds
485,Tortoli,IT,39.9256,9.6572,87.39,43,0,5.3,clear sky
486,Verkhnetulomskiy,RU,68.6073,31.7962,64.53,79,34,8.08,scattered clouds
487,Ewa Beach,US,21.3156,-158.0072,78.75,69,0,13.8,clear sky
488,Port Moresby,PG,-9.4431,147.1797,75.24,91,10,4.61,clear sky
489,Tessalit,ML,20.1986,1.0114,106.39,11,76,10.33,broken clouds
490,Silleda,ES,42.696,-8.2465,93.11,31,0,8.16,clear sky
491,Kampong Thum,KH,12.7111,104.8887,79.56,87,100,0.56,heavy intensity rain
492,Esmeraldas,BR,-19.7625,-44.3139,79.66,33,4,2.8,clear sky
493,Yar-Sale,RU,66.8333,70.8333,52.25,71,67,3.38,broken clouds
494,Berbera,SO,10.4396,45.0143,93.94,41,77,9.78,broken clouds
495,Pavagada,IN,14.1,77.2667,83.35,62,100,5.61,overcast clouds
496,Lobito,AO,-12.3481,13.5456,69.73,75,0,6.64,clear sky
497,Eureka,US,40.8021,-124.1637,62.92,83,94,3.76,overcast clouds
498,Launceston,AU,-41.45,147.1667,51.44,86,100,19.57,light rain
499,Trelew,AR,-43.249,-65.3051,49.41,55,93,5.64,overcast clouds
500,Wajir,KE,1.7471,40.0573,84.31,45,100,21.7,overcast clouds
501,Mehran,IR,33.1222,46.1646,107.38,7,0,14.2,clear sky
502,Puerto Plata,DO,19.7934,-70.6884,84.11,94,75,11.5,broken clouds
503,Khuzhir,RU,53.1939,107.3397,56.86,92,90,7.81,overcast clouds
504,Aosta,IT,45.7667,7.4167,77.77,28,19,8.05,few clouds
505,Flinders,AU,-34.5833,150.8552,58.05,68,100,7.0,overcast clouds
506,Ponta Delgada,PT,37.7333,-25.6667,74.12,83,75,10.36,broken clouds
507,Nipawin,CA,53.3668,-104.0009,59.11,87,99,3.09,overcast clouds
508,Sao Joao De Pirabas,BR,-0.7747,-47.1772,80.69,89,74,6.58,broken clouds
509,Yaan,NG,7.3833,8.5667,79.14,83,65,7.16,light rain
510,Barabai,ID,-2.5833,115.3833,70.74,95,100,1.36,overcast clouds
511,Kilindoni,TZ,-7.9139,39.6668,75.4,78,5,12.28,clear sky
512,Mmathubudukwane,BW,-24.6,26.4333,71.42,21,72,3.44,broken clouds
513,Beyneu,KZ,45.3167,55.2,91.45,20,12,10.49,few clouds
514,Peterhead,GB,57.5058,-1.7981,62.51,66,32,10.27,scattered clouds
515,Pitimbu,BR,-7.4706,-34.8086,82.99,76,49,14.88,scattered clouds
516,Valparaiso,CL,-33.0393,-71.6273,61.03,80,0,4.61,clear sky
517,Buin,CL,-33.7333,-70.75,64.44,52,22,2.35,few clouds
518,Pingliang,CN,35.5392,106.6861,69.8,90,22,5.23,few clouds
519,Salisbury,GB,51.0693,-1.7957,78.69,63,98,12.37,overcast clouds
520,Ulaangom,MN,49.9811,92.0667,67.28,57,45,7.94,scattered clouds
521,Bilibino,RU,68.0546,166.4372,55.94,51,98,4.16,overcast clouds
522,Pepingen,BE,50.7501,4.1505,76.6,61,95,3.0,overcast clouds
523,Beatrice,US,40.2681,-96.747,80.19,69,40,11.5,scattered clouds
524,Nanzhou,CN,29.3596,112.4024,79.27,71,0,5.55,clear sky
525,Iquique,CL,-20.2208,-70.1431,60.84,69,6,10.02,clear sky
526,Oblivskaya,RU,48.5362,42.5014,86.41,28,3,10.6,clear sky
527,Aklavik,CA,68.2191,-135.0107,52.45,68,79,2.35,broken clouds
528,Sillod,IN,20.3,75.65,77.09,80,99,6.87,overcast clouds
529,Baoshan,CN,46.5586,131.4244,71.44,91,49,5.39,scattered clouds
530,Port Hedland,AU,-20.3167,118.5667,64.45,72,24,5.75,few clouds
531,Tsumeb,NA,-19.2333,17.7167,75.16,16,1,10.76,clear sky
532,Necochea,AR,-38.5473,-58.7368,58.96,59,100,4.9,overcast clouds
533,Meulaboh,ID,4.1363,96.1285,78.06,86,80,3.87,moderate rain
534,Mogadishu,SO,2.0371,45.3438,76.59,83,20,15.7,few clouds
535,Tigil,RU,57.8,158.6667,46.13,86,20,4.21,few clouds
536,Concepcion,CL,-36.827,-73.0498,55.2,71,75,2.3,broken clouds
537,Aleksandrovskoye,RU,44.7142,43.0008,85.89,32,6,10.02,clear sky
538,Ifanadiana,MG,-21.3,47.6333,60.4,98,9,1.52,clear sky
539,Ngaoundere,CM,7.3167,13.5833,68.76,93,100,3.8,moderate rain
540,Cururupu,BR,-1.8283,-44.8683,82.74,80,55,6.44,broken clouds
541,Komsomolskiy,UZ,40.4272,71.7189,84.92,24,100,6.91,overcast clouds
542,Dumai,ID,1.6833,101.45,77.43,92,100,3.24,overcast clouds
543,Dunedin,NZ,-45.8742,170.5036,42.8,76,48,9.71,scattered clouds
544,Marsh Harbour,BS,26.5412,-77.0636,83.8,72,31,13.98,scattered clouds
545,Rojhan,PK,28.6868,69.9534,93.45,46,85,3.62,overcast clouds
546,Revda,RU,56.801,59.9303,59.41,96,93,3.42,light rain
547,Aleksandrov Gay,RU,50.147,48.5704,83.89,35,34,12.03,scattered clouds
548,Barabash,RU,43.2,131.4833,72.45,100,100,3.42,overcast clouds
549,Coolum Beach,AU,-26.5333,153.1,59.11,91,99,4.72,overcast clouds
550,Kangaatsiaq,GL,68.3065,-53.4641,40.44,95,42,11.81,scattered clouds
551,Hondo,JP,32.45,130.2,82.67,78,88,17.36,overcast clouds
552,Hofn,IS,64.2539,-15.2082,59.02,55,40,17.27,scattered clouds
553,Vila Velha,BR,-20.3297,-40.2925,75.15,69,0,16.11,clear sky
554,Adet,ET,11.2644,37.4888,57.97,92,100,4.34,light rain
555,Haines Junction,CA,60.7522,-137.5108,53.55,94,83,2.3,broken clouds
556,Ouallam,NE,14.3188,2.0866,81.9,62,95,21.41,overcast clouds
557,Khorramshahr,IR,30.4397,48.1664,100.35,47,28,9.22,scattered clouds
558,San Jose De Guanipa,VE,8.8872,-64.1651,86.94,53,63,13.62,broken clouds
559,Makakilo City,US,21.3469,-158.0858,77.32,68,0,13.8,clear sky
560,Kitsuki,JP,33.4167,131.6167,79.02,88,98,12.84,overcast clouds
561,Minuri,PH,16.535,121.8574,75.63,96,100,2.13,moderate rain
562,Biloela,AU,-24.4167,150.5,57.87,75,90,3.83,light rain
563,Gobabis,NA,-22.45,18.9667,71.74,15,62,12.55,broken clouds
564,Zhigansk,RU,66.7697,123.3711,65.48,75,99,8.59,light rain
565,Jishou,CN,28.3167,109.7167,79.81,74,50,0.85,scattered clouds
566,Damietta,EG,31.4165,31.8133,81.43,73,1,14.18,clear sky
567,Guymon,US,36.6828,-101.4816,80.6,65,0,3.44,clear sky
568,Kundiawa,PG,-6.0167,144.9667,59.47,97,94,2.44,overcast clouds
569,Sao Borja,BR,-28.6606,-56.0044,69.94,55,1,2.84,clear sky
570,Kudahuvadhoo,MV,2.6708,72.8944,78.1,85,100,29.75,overcast clouds
571,Mocuba,MZ,-16.8392,36.9856,71.78,69,0,7.67,clear sky
572,Beira,MZ,-19.8436,34.8389,69.89,88,0,8.05,clear sky
573,Fevik,NO,58.3794,8.6766,62.37,93,100,8.37,overcast clouds
574,Moose Factory,CA,51.2585,-80.6094,59.0,77,100,11.5,haze
575,Abashiri,JP,44.0213,144.2697,61.95,91,100,8.84,overcast clouds
576,Benito Juarez,MX,19.385,-99.165,66.54,56,20,3.44,few clouds
577,Verkhnevilyuysk,RU,63.4453,120.3167,62.55,89,77,4.52,broken clouds
578,Jumla,NP,29.2747,82.1838,63.3,97,100,0.43,overcast clouds
579,Ostrov,RU,57.3439,28.3537,69.53,59,100,1.77,overcast clouds
580,Kurilsk,RU,45.2333,147.8833,52.48,94,75,10.56,broken clouds
581,Wanning,CN,18.8003,110.3967,82.02,80,5,5.84,clear sky
582,Flin Flon,CA,54.7682,-101.865,64.24,77,75,6.91,broken clouds
583,Shenkursk,RU,62.1091,42.896,65.39,71,99,4.59,overcast clouds
584,Osoyoos,CA,49.0331,-119.4524,81.36,47,0,1.14,clear sky
585,Freeport,US,40.6576,-73.5832,87.39,51,0,11.5,clear sky
586,Venice,US,27.0998,-82.4543,94.14,61,0,11.5,clear sky
587,Matagami,CA,49.7502,-77.6328,75.31,60,0,13.8,clear sky
588,Sandwick,GB,60.0,-1.25,57.02,72,20,9.22,few clouds
589,Brigantine,US,39.4101,-74.3646,89.04,65,0,6.91,clear sky
590,Sangar,RU,63.9242,127.4739,66.43,79,90,10.87,overcast clouds
591,Brainerd,US,46.358,-94.2008,73.65,68,0,18.41,clear sky
592,Teterow,DE,53.7833,12.5667,79.48,48,99,8.41,overcast clouds
593,Guerrero Negro,MX,27.9769,-114.0611,76.8,55,12,6.15,few clouds
594,Kamenka,RU,51.3223,42.7678,72.81,54,98,9.62,overcast clouds
595,Yertsevo,RU,60.7966,40.086,61.14,66,69,5.97,broken clouds
596,Muroto,JP,33.2833,134.15,80.8,90,53,5.68,broken clouds
597,Dongsheng,CN,39.8161,109.9776,75.85,48,48,10.04,scattered clouds
598,Sistranda,NO,63.7256,8.834,53.56,82,99,7.09,overcast clouds
599,Wattegama,LK,6.7989,81.4808,76.69,87,100,6.55,overcast clouds
600,Lenina,RU,46.0667,39.7833,87.31,34,93,10.29,overcast clouds
601,Vaasa,FI,63.096,21.6158,70.29,60,94,6.91,overcast clouds
602,Udaipur,IN,24.5712,73.6918,77.14,77,58,11.5,broken clouds
603,Espanola,US,35.9911,-106.0806,79.0,63,50,3.13,scattered clouds
604,Rocha,UY,-34.4833,-54.3333,61.18,58,88,3.42,overcast clouds
605,Takoradi,GH,4.8845,-1.7554,75.29,81,100,12.17,overcast clouds
606,Nouadhibou,MR,20.931,-17.0347,84.18,65,32,9.22,scattered clouds
607,Saeby,DK,57.3319,10.5225,67.93,76,97,10.63,overcast clouds
608,Hit,IQ,33.6416,42.8251,108.0,7,1,7.02,clear sky
609,Labuhan,ID,-6.8844,112.2051,78.17,79,81,6.71,broken clouds
610,Magdalena,PH,14.1999,121.429,76.35,93,100,0.56,overcast clouds
611,Nyurba,RU,63.2842,118.3319,64.92,77,100,3.15,overcast clouds
612,Lebedinyy,RU,58.5167,125.5167,64.58,71,100,13.42,light rain
613,Rio Gallegos,AR,-51.6226,-69.2181,41.05,60,0,6.91,clear sky
614,Plettenberg Bay,ZA,-34.0527,23.3716,54.0,65,50,6.71,scattered clouds
615,Whitehorse,CA,60.7161,-135.0538,61.81,72,75,12.66,broken clouds
616,Katsuura,JP,35.1333,140.3,80.2,89,88,12.06,overcast clouds
617,Shache,CN,38.4167,77.2406,83.73,22,75,5.41,broken clouds
618,Yulara,AU,-25.2406,130.9889,50.18,37,1,7.29,clear sky
619,Linxia,CN,35.6003,103.2064,67.91,78,93,1.45,heavy intensity rain
620,Aripuana,BR,-9.1667,-60.6333,95.18,24,10,2.91,clear sky
621,Hohhot,CN,40.8106,111.6522,73.69,56,0,2.24,clear sky
622,Mpika,ZM,-11.8343,31.4529,64.33,45,5,7.52,clear sky
623,Bathsheba,BB,13.2167,-59.5167,87.04,83,20,25.32,few clouds
624,Aginskoye,RU,51.1,114.53,65.16,64,76,2.35,broken clouds
625,Asau,RO,46.4333,26.4,70.72,79,98,5.14,overcast clouds
626,Ucluelet,CA,48.9329,-125.5528,61.11,92,0,2.21,clear sky
627,Baker City,US,44.7749,-117.8344,83.19,41,0,0.0,clear sky
628,Tadine,NC,-21.55,167.8833,70.02,83,92,17.56,overcast clouds
629,Hinatuan,PH,8.3722,126.3342,74.73,93,100,3.29,overcast clouds
630,Riyadh,SA,24.6877,46.7219,91.54,71,99,15.03,light rain
631,Fort Saint James,CA,54.4333,-124.25,73.04,54,60,2.48,broken clouds
632,Qostanay,KZ,53.1667,63.5833,68.29,77,20,6.71,few clouds
633,Kaoma,ZM,-14.7833,24.8,72.55,20,0,1.92,clear sky
634,Dezhou,CN,37.4486,116.2925,81.64,73,72,4.88,broken clouds
635,Cockburn Town,TC,21.4612,-71.1419,85.96,66,40,14.97,scattered clouds
636,Teya,RU,60.3778,92.6267,64.44,79,94,4.18,overcast clouds
637,Acapulco,MX,16.8634,-99.8901,85.82,66,75,0.0,broken clouds
638,Katete,UG,-0.7818,29.7544,67.28,77,46,1.79,light rain
639,Nangong,CN,37.3581,115.3744,82.94,69,96,3.67,overcast clouds
640,Birao,CF,10.2849,22.7882,79.11,79,99,6.13,light rain
641,Kemijarvi,FI,66.7131,27.4306,54.48,89,100,3.71,overcast clouds
642,Keetmanshoop,NA,-26.5833,18.1333,59.83,26,0,13.62,clear sky
643,Licheng,CN,23.2955,113.8284,84.43,70,15,4.79,few clouds
644,Mezen,RU,65.8522,44.24,68.11,71,86,7.23,overcast clouds
645,Ningxiang,CN,37.34,111.2052,70.23,65,0,7.52,clear sky
646,Yantal,RU,56.8471,105.2542,60.89,98,48,3.04,scattered clouds
647,Berdigestyakh,RU,62.0989,126.6992,63.03,91,84,4.94,light rain
648,Majene,ID,-3.5403,118.9707,76.93,89,100,5.59,overcast clouds
649,Ketchikan,US,55.3422,-131.6461,63.07,100,100,8.05,mist
650,Shubarshi,KZ,48.5872,57.1869,77.76,38,12,8.19,few clouds
651,Chaplynka,UA,46.3651,33.5403,85.41,40,75,9.93,broken clouds
652,Buldana,IN,20.5333,76.1833,76.41,79,100,6.91,overcast clouds
653,Beberibe,BR,-4.1797,-38.1306,81.68,73,48,11.68,scattered clouds
654,Ayan,RU,56.45,138.1667,56.53,98,99,1.68,overcast clouds
655,Coalinga,US,36.1397,-120.3602,84.04,17,48,2.59,scattered clouds
656,Springbok,ZA,-29.6643,17.8865,52.61,23,4,10.13,clear sky
657,Pangkalanbuun,ID,-2.6833,111.6167,72.37,96,100,2.35,overcast clouds
658,Silikatnyy,RU,53.9896,48.3275,65.14,80,55,4.81,broken clouds
659,Yokadouma,CM,3.5167,15.05,73.29,92,100,2.44,light rain
660,Mayo,US,38.8876,-76.5119,89.11,65,0,10.36,clear sky
661,Grindavik,IS,63.8424,-22.4338,54.07,66,40,18.41,scattered clouds
662,Farafenni,GM,13.5667,-15.6,77.97,87,95,11.41,moderate rain
663,Viru,PE,-8.4167,-78.75,71.01,61,39,4.03,scattered clouds
664,Anshun,CN,26.25,105.9333,65.14,91,0,1.81,clear sky
665,Moron,AR,-34.6534,-58.6198,64.94,60,100,4.56,overcast clouds
666,Linqiong,CN,30.4159,103.4609,84.02,86,44,3.51,scattered clouds
667,Leshukonskoye,RU,64.8989,45.7622,62.04,95,98,7.11,moderate rain
668,Sept-Iles,CA,50.2001,-66.3821,75.2,61,100,11.5,overcast clouds
669,Namatanai,PG,-3.6667,152.4333,78.6,81,78,8.46,light rain
670,Ahar,IR,38.4774,47.0699,74.03,51,80,4.12,broken clouds
671,Cabatuan,PH,10.8794,122.486,77.29,86,100,3.38,light rain
672,Varhaug,NO,58.6147,5.6457,61.86,79,84,15.93,broken clouds
673,Panacan,PH,9.2463,118.4082,79.93,85,99,4.65,overcast clouds
674,Chokwe,MZ,-24.5333,32.9833,71.38,50,0,13.87,clear sky
675,Bandarbeyla,SO,9.4942,50.8122,76.33,82,93,32.17,overcast clouds
676,Saint-Francois,FR,46.4154,3.9054,89.04,29,0,9.22,clear sky
677,Nanakuli,US,21.3906,-158.1547,78.75,61,0,3.44,clear sky
678,Big Spring,US,32.2504,-101.4787,90.23,35,0,14.97,clear sky
679,Christchurch,NZ,-43.5333,172.6333,34.92,75,20,1.14,few clouds
680,Manggar,ID,-2.8833,108.2667,81.03,78,98,11.68,overcast clouds
681,Dingle,PH,10.9995,122.6711,76.51,89,100,2.73,light rain
682,Vaitape,PF,-16.5167,-151.75,78.3,71,1,24.83,clear sky
683,Kyabe,TD,9.4515,18.9449,76.82,89,96,3.53,moderate rain
684,Matay,EG,28.419,30.7792,99.01,17,42,11.43,scattered clouds
685,Batagay,RU,67.6333,134.6333,65.8,84,43,2.86,scattered clouds
686,Ballina,AU,-28.8667,153.5667,56.01,97,100,7.76,overcast clouds
687,Mombasa,KE,-4.0547,39.6636,75.61,83,75,3.44,broken clouds
688,Capoterra,IT,39.1763,8.9718,94.71,48,0,16.11,clear sky
689,Sulangan,PH,11.1373,123.7228,83.48,72,100,5.3,overcast clouds
690,Kumo,NG,10.0447,11.2122,84.51,55,83,8.88,broken clouds
691,Batagay-Alyta,RU,67.8006,130.4114,59.5,90,70,3.2,light rain
692,Cravo Norte,CO,6.3017,-70.2041,75.11,92,100,6.04,overcast clouds
693,Chanika,TZ,-5.4167,38.0167,67.39,80,79,8.21,broken clouds
694,Tahoua,NE,14.8888,5.2692,81.97,60,79,11.63,broken clouds
695,Kralendijk,BQ,12.15,-68.2667,85.98,70,40,26.46,scattered clouds
696,Oistins,BB,13.0667,-59.5333,86.5,70,20,25.32,few clouds
